image_id,image_filename,metadata_id,role,opera,original_face_type,sequence_candidate_metadata_id,candidate_role,candidate_opera,candidate_original_face_type,match_method,match_confidence,match_status,evidence,image_width,image_height,metadata_width,metadata_height,dimension_match,image_aspect_ratio,metadata_aspect_ratio,aspect_ratio_delta,aspect_ratio_match,image_sha256
173,opera-15-173-s.jpg,unknown,,,,173,牛皋,藕塘关,十字门脸,sequence_and_aspect_ratio_candidate_not_accepted,low,unknown,"Archive filename suffix 001-272 forms a bijection with XLS 序号 1-272, so a sequence-only candidate can be listed. However, the filename contains no role or opera text, the exact pixel dimensions differ from the XLS image width/height fields, and this does not prove historical identity. The aspect ratios are broadly compatible with a thumbnail/downsample relationship, which is supporting evidence only. Observed image=123x150; XLS field=412x502; aspect_ratio_delta=0.0007171314741036827; network-expanded same hash=yes.",123,150,412,502,no,0.82,0.8207171314741036,0.0007171314741036827,yes_within_0.01,549b450aaf4de8d4885eba2de50dd329f934a550eb32134f6d33c0f46c53ae91
174,opera-15-174-s.jpg,unknown,,,,174,何元庆,八大锤,花三块瓦脸,sequence_and_aspect_ratio_candidate_not_accepted,low,unknown,"Archive filename suffix 001-272 forms a bijection with XLS 序号 1-272, so a sequence-only candidate can be listed. However, the filename contains no role or opera text, the exact pixel dimensions differ from the XLS image width/height fields, and this does not prove historical identity. The aspect ratios are broadly compatible with a thumbnail/downsample relationship, which is supporting evidence only. Observed image=123x150; XLS field=412x502; aspect_ratio_delta=0.0007171314741036827; network-expanded same hash=yes.",123,150,412,502,no,0.82,0.8207171314741036,0.0007171314741036827,yes_within_0.01,1426fb4a323e3719b0a5433f2a83df3aa6577c5d63e9bcdf5d72fc743b7e2b85
175,opera-15-175-s.jpg,unknown,,,,175,狄雷,八大锤,碎脸,sequence_and_aspect_ratio_candidate_not_accepted,low,unknown,"Archive filename suffix 001-272 forms a bijection with XLS 序号 1-272, so a sequence-only candidate can be listed. However, the filename contains no role or opera text, the exact pixel dimensions differ from the XLS image width/height fields, and this does not prove historical identity. The aspect ratios are broadly compatible with a thumbnail/downsample relationship, which is supporting evidence only. Observed image=123x150; XLS field=412x502; aspect_ratio_delta=0.0007171314741036827; network-expanded same hash=yes.",123,150,412,502,no,0.82,0.8207171314741036,0.0007171314741036827,yes_within_0.01,582366cdf23c20507df0de06f6d03a71c8311be1c87c3af9703c2fe33c45c2c1
176,opera-15-176-s.jpg,unknown,,,,176,兀术,八大锤,三块瓦脸,sequence_and_aspect_ratio_candidate_not_accepted,low,unknown,"Archive filename suffix 001-272 forms a bijection with XLS 序号 1-272, so a sequence-only candidate can be listed. However, the filename contains no role or opera text, the exact pixel dimensions differ from the XLS image width/height fields, and this does not prove historical identity. The aspect ratios are broadly compatible with a thumbnail/downsample relationship, which is supporting evidence only. Observed image=123x150; XLS field=412x502; aspect_ratio_delta=0.0007171314741036827; network-expanded same hash=yes.",123,150,412,502,no,0.82,0.8207171314741036,0.0007171314741036827,yes_within_0.01,0698a43b8c55606580ad5559f778a70e2343ff708d82f23b539121185536d5a0
177,opera-15-177-s.jpg,unknown,,,,177,李庭芝,正气歌,元宝脸,sequence_and_aspect_ratio_candidate_not_accepted,low,unknown,"Archive filename suffix 001-272 forms a bijection with XLS 序号 1-272, so a sequence-only candidate can be listed. However, the filename contains no role or opera text, the exact pixel dimensions differ from the XLS image width/height fields, and this does not prove historical identity. The aspect ratios are broadly compatible with a thumbnail/downsample relationship, which is supporting evidence only. Observed image=123x150; XLS field=412x502; aspect_ratio_delta=0.0007171314741036827; network-expanded same hash=yes.",123,150,412,502,no,0.82,0.8207171314741036,0.0007171314741036827,yes_within_0.01,b38916581e3cb6562fac63ce19aa590e0273a6f8e56648e0b4f27d0a2cfe7a35
178,opera-15-178-s.jpg,unknown,,,,178,金眼僧,二龙山,僧道脸,sequence_and_aspect_ratio_candidate_not_accepted,low,unknown,"Archive filename suffix 001-272 forms a bijection with XLS 序号 1-272, so a sequence-only candidate can be listed. However, the filename contains no role or opera text, the exact pixel dimensions differ from the XLS image width/height fields, and this does not prove historical identity. The aspect ratios are broadly compatible with a thumbnail/downsample relationship, which is supporting evidence only. Observed image=123x150; XLS field=412x502; aspect_ratio_delta=0.0007171314741036827; network-expanded same hash=yes.",123,150,412,502,no,0.82,0.8207171314741036,0.0007171314741036827,yes_within_0.01,e59b99ea26ca536776fec15a876bd775514a300e440614b35f1ef020e40e5a3c
179,opera-15-179-s.jpg,unknown,,,,179,伯颜,正气歌,花三块瓦脸,sequence_and_aspect_ratio_candidate_not_accepted,low,unknown,"Archive filename suffix 001-272 forms a bijection with XLS 序号 1-272, so a sequence-only candidate can be listed. However, the filename contains no role or opera text, the exact pixel dimensions differ from the XLS image width/height fields, and this does not prove historical identity. The aspect ratios are broadly compatible with a thumbnail/downsample relationship, which is supporting evidence only. Observed image=123x150; XLS field=412x502; aspect_ratio_delta=0.0007171314741036827; network-expanded same hash=yes.",123,150,412,502,no,0.82,0.8207171314741036,0.0007171314741036827,yes_within_0.01,7c33002e249a403277051aa34b0fe0584fff1cb6486150818a2c358f52b8c340
180,opera-15-180-s.jpg,unknown,,,,180,银眼僧,二龙山,僧道脸,sequence_and_aspect_ratio_candidate_not_accepted,low,unknown,"Archive filename suffix 001-272 forms a bijection with XLS 序号 1-272, so a sequence-only candidate can be listed. However, the filename contains no role or opera text, the exact pixel dimensions differ from the XLS image width/height fields, and this does not prove historical identity. The aspect ratios are broadly compatible with a thumbnail/downsample relationship, which is supporting evidence only. Observed image=123x150; XLS field=412x502; aspect_ratio_delta=0.0007171314741036827; network-expanded same hash=yes.",123,150,412,502,no,0.82,0.8207171314741036,0.0007171314741036827,yes_within_0.01,a5b5b62347047d676eb632ae9b685400bdd7a70794c3f02140af4d97d561d2a2
181,opera-16-181-s.jpg,unknown,,,,181,沐英,取金陵,三块瓦脸,sequence_and_aspect_ratio_candidate_not_accepted,low,unknown,"Archive filename suffix 001-272 forms a bijection with XLS 序号 1-272, so a sequence-only candidate can be listed. However, the filename contains no role or opera text, the exact pixel dimensions differ from the XLS image width/height fields, and this does not prove historical identity. The aspect ratios are broadly compatible with a thumbnail/downsample relationship, which is supporting evidence only. Observed image=123x150; XLS field=412x502; aspect_ratio_delta=0.0007171314741036827; network-expanded same hash=yes.",123,150,412,502,no,0.82,0.8207171314741036,0.0007171314741036827,yes_within_0.01,c8565f955d4f82f061ccb57b4a56147ce864121d840f2498e71280e47b061573
182,opera-16-182-s.jpg,unknown,,,,182,徐延昭,大保国,六分脸,sequence_and_aspect_ratio_candidate_not_accepted,low,unknown,"Archive filename suffix 001-272 forms a bijection with XLS 序号 1-272, so a sequence-only candidate can be listed. However, the filename contains no role or opera text, the exact pixel dimensions differ from the XLS image width/height fields, and this does not prove historical identity. The aspect ratios are broadly compatible with a thumbnail/downsample relationship, which is supporting evidence only. Observed image=123x150; XLS field=412x502; aspect_ratio_delta=0.0007171314741036827; network-expanded same hash=yes.",123,150,412,502,no,0.82,0.8207171314741036,0.0007171314741036827,yes_within_0.01,230ea9b72c1d71fa814bc941bd24ad569ddc67d23166a71f5dee6f9c5dce342b
183,opera-16-183-s.jpg,unknown,,,,183,蒋忠,百凉楼,碎脸,sequence_and_aspect_ratio_candidate_not_accepted,low,unknown,"Archive filename suffix 001-272 forms a bijection with XLS 序号 1-272, so a sequence-only candidate can be listed. However, the filename contains no role or opera text, the exact pixel dimensions differ from the XLS image width/height fields, and this does not prove historical identity. The aspect ratios are broadly compatible with a thumbnail/downsample relationship, which is supporting evidence only. Observed image=123x150; XLS field=412x502; aspect_ratio_delta=0.0007171314741036827; network-expanded same hash=yes.",123,150,412,502,no,0.82,0.8207171314741036,0.0007171314741036827,yes_within_0.01,07eceaac81c9bd331a390aed4b8a17882c385670bd6432675168085eec49993b
184,opera-16-184-s.jpg,unknown,,,,184,赤福寿,取金陵,三块瓦脸,sequence_and_aspect_ratio_candidate_not_accepted,low,unknown,"Archive filename suffix 001-272 forms a bijection with XLS 序号 1-272, so a sequence-only candidate can be listed. However, the filename contains no role or opera text, the exact pixel dimensions differ from the XLS image width/height fields, and this does not prove historical identity. The aspect ratios are broadly compatible with a thumbnail/downsample relationship, which is supporting evidence only. Observed image=123x150; XLS field=412x502; aspect_ratio_delta=0.0007171314741036827; network-expanded same hash=yes.",123,150,412,502,no,0.82,0.8207171314741036,0.0007171314741036827,yes_within_0.01,128c41cd70967da4d18ca1e13e316570c06a56d6fda810fcbdca06dcaf5f9b05
185,opera-16-185-s.jpg,unknown,,,,185,完颜龙,串龙珠,碎脸,sequence_and_aspect_ratio_candidate_not_accepted,low,unknown,"Archive filename suffix 001-272 forms a bijection with XLS 序号 1-272, so a sequence-only candidate can be listed. However, the filename contains no role or opera text, the exact pixel dimensions differ from the XLS image width/height fields, and this does not prove historical identity. The aspect ratios are broadly compatible with a thumbnail/downsample relationship, which is supporting evidence only. Observed image=123x150; XLS field=412x502; aspect_ratio_delta=0.0007171314741036827; network-expanded same hash=yes.",123,150,412,502,no,0.82,0.8207171314741036,0.0007171314741036827,yes_within_0.01,264ebcc5099c6863d64c0ca26f7048d3ccc83fbefd25945ca0666e519a426488
186,opera-16-186-s.jpg,unknown,,,,186,娄阿鼠,十五贯,,sequence_and_aspect_ratio_candidate_not_accepted,low,unknown,"Archive filename suffix 001-272 forms a bijection with XLS 序号 1-272, so a sequence-only candidate can be listed. However, the filename contains no role or opera text, the exact pixel dimensions differ from the XLS image width/height fields, and this does not prove historical identity. The aspect ratios are broadly compatible with a thumbnail/downsample relationship, which is supporting evidence only. Observed image=123x150; XLS field=412x502; aspect_ratio_delta=0.0007171314741036827; network-expanded same hash=yes.",123,150,412,502,no,0.82,0.8207171314741036,0.0007171314741036827,yes_within_0.01,b47e854953e4297b38aa376a5066037f0d7945cfe76e1805bea0d64fdaa5ea9c
187,opera-16-187-s.jpg,unknown,,,,187,颜佩韦,五人义,三块瓦脸,sequence_and_aspect_ratio_candidate_not_accepted,low,unknown,"Archive filename suffix 001-272 forms a bijection with XLS 序号 1-272, so a sequence-only candidate can be listed. However, the filename contains no role or opera text, the exact pixel dimensions differ from the XLS image width/height fields, and this does not prove historical identity. The aspect ratios are broadly compatible with a thumbnail/downsample relationship, which is supporting evidence only. Observed image=123x150; XLS field=412x502; aspect_ratio_delta=0.0007171314741036827; network-expanded same hash=yes.",123,150,412,502,no,0.82,0.8207171314741036,0.0007171314741036827,yes_within_0.01,18fe4c6c54e107afc46c6cb4ae4d059d89e798251f9f766c56261db2961773f3
188,opera-16-188-s.jpg,unknown,,,,188,花云母,串龙珠,,sequence_and_aspect_ratio_candidate_not_accepted,low,unknown,"Archive filename suffix 001-272 forms a bijection with XLS 序号 1-272, so a sequence-only candidate can be listed. However, the filename contains no role or opera text, the exact pixel dimensions differ from the XLS image width/height fields, and this does not prove historical identity. The aspect ratios are broadly compatible with a thumbnail/downsample relationship, which is supporting evidence only. Observed image=123x150; XLS field=412x502; aspect_ratio_delta=0.0007171314741036827; network-expanded same hash=yes.",123,150,412,502,no,0.82,0.8207171314741036,0.0007171314741036827,yes_within_0.01,9a5c3f96e474963b87ef4db28b68386d1944e2aaa392d04ff756ee867db1be87
189,opera-16-189-s.jpg,unknown,,,,189,李七,李七长亭,歪脸,sequence_and_aspect_ratio_candidate_not_accepted,low,unknown,"Archive filename suffix 001-272 forms a bijection with XLS 序号 1-272, so a sequence-only candidate can be listed. However, the filename contains no role or opera text, the exact pixel dimensions differ from the XLS image width/height fields, and this does not prove historical identity. The aspect ratios are broadly compatible with a thumbnail/downsample relationship, which is supporting evidence only. Observed image=123x150; XLS field=412x502; aspect_ratio_delta=0.0007171314741036827; network-expanded same hash=yes.",123,150,412,502,no,0.82,0.8207171314741036,0.0007171314741036827,yes_within_0.01,ea498d911de6fd413b90b7a633485f9201e4ea66b8fc9d200c4aa19bc1070005
